,Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count,Temp_Avg
5256,12/24/2017,8:46:19,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.06,0.06,0.07,360,0,0,0,0,25.0825
5257,12/24/2017,8:46:50,25.13,25.13,24.63,25.38,6,7,35,23,0.07,0.06,0.07,0.06,360,0,0,0,0,25.0675
5258,12/24/2017,8:47:20,25.13,25.13,24.63,25.38,6,7,35,23,0.08,0.05,0.06,0.07,360,0,0,0,0,25.0675
5259,12/24/2017,8:47:51,25.13,25.13,24.63,25.38,6,7,35,23,0.07,0.05,0.05,0.06,360,0,0,0,0,25.0675
5260,12/24/2017,8:48:22,25.13,25.13,24.63,25.38,6,7,35,23,0.07,0.05,0.06,0.07,360,0,0,0,0,25.0675
5261,12/24/2017,8:48:52,25.13,25.13,24.63,25.38,6,7,35,22,0.07,0.05,0.06,0.06,355,-0.046153846,0,0,0,25.0675
5262,12/24/2017,8:49:23,25.13,25.13,24.63,25.31,6,7,35,22,0.07,0.05,0.06,0.06,360,-0.042307692,0,0,0,25.05
5263,12/24/2017,8:49:54,25.13,25.13,24.63,25.38,6,7,35,23,0.07,0.05,0.06,0.06,360,-0.038461538,0,0,0,25.0675
5264,12/24/2017,8:50:24,25.13,25.13,24.63,25.31,6,7,35,22,0.06,0.04,0.06,0.06,360,-0.034615385,0,0,0,25.05
5265,12/24/2017,8:50:55,25.13,25.13,24.63,25.38,6,7,35,22,0.07,0.05,0.06,0.07,360,-0.030769231,0,0,0,25.0675
5266,12/24/2017,8:51:25,25.13,25.13,24.63,25.38,6,7,35,22,0.07,0.05,0.06,0.08,360,-0.026923077,0,0,0,25.0675
5267,12/24/2017,8:51:56,25.13,25.13,24.63,25.31,6,7,35,22,0.07,0.05,0.06,0.06,360,-0.023076923,0,0,0,25.05
5268,12/24/2017,8:52:27,25.13,25.13,24.63,25.31,6,7,35,22,0.06,0.05,0.06,0.07,360,-0.019230769,0,0,0,25.05
5269,12/24/2017,8:52:57,25.13,25.13,24.63,25.38,6,7,35,22,0.07,0.05,0.06,0.06,360,-0.015384615,0,0,0,25.0675
5270,12/24/2017,8:53:28,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.05,0.06,0.06,360,-0.011538462,0,0,0,25.0825
5271,12/24/2017,8:53:59,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.05,0.06,0.06,360,-0.007692308,0,0,0,25.0825
5272,12/24/2017,8:54:29,25.13,25.13,24.63,25.38,7,7,35,23,0.07,0.05,0.05,0.07,360,-0.003846154,0,0,0,25.0675
5273,12/24/2017,8:55:00,25.13,25.13,24.63,25.44,6,7,35,23,0.08,0.05,0.07,0.06,360,7.70E-19,0,0,0,25.0825
5274,12/24/2017,8:55:30,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.05,0.06,0.07,360,0.003846154,0,0,0,25.0825
5275,12/24/2017,8:56:01,25.13,25.13,24.63,25.44,6,7,35,23,0.06,0.05,0.06,0.06,360,0.007692308,0,0,0,25.0825
5276,12/24/2017,8:56:32,25.13,25.13,24.63,25.44,6,7,35,22,0.06,0.05,0.06,0.06,360,0.011538462,0,0,0,25.0825
5277,12/24/2017,8:57:02,25.13,25.13,24.63,25.44,6,7,35,22,0.06,0.06,0.06,0.06,360,0.015384615,0,0,0,25.0825
5278,12/24/2017,8:57:33,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.05,0.06,0.06,355,-0.026923077,0,0,0,25.0825
5279,12/24/2017,8:58:04,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.05,0.06,0.06,355,-0.065384615,0,0,0,25.0825
5280,12/24/2017,8:58:34,25.06,25.19,24.63,25.44,6,7,35,23,0.06,0.05,0.05,0.07,360,-0.053846154,0,0,0,25.08
5281,12/24/2017,8:59:05,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.05,0.07,0.06,360,-0.042307692,0,0,0,25.0825
5282,12/24/2017,8:59:36,25.13,25.13,24.63,25.5,7,7,35,23,0.08,0.05,0.05,0.06,360,-0.030769231,0,0,0,25.0975
5283,12/24/2017,9:00:06,25.13,25.13,24.63,25.5,7,7,35,23,0.07,0.05,0.06,0.07,360,-0.019230769,0,0,0,25.0975
5284,12/24/2017,9:00:37,25.13,25.13,24.63,25.5,7,7,35,23,0.06,0.05,0.09,0.06,360,-0.007692308,0,0,0,25.0975
5285,12/24/2017,9:01:07,25.13,25.13,24.63,25.44,6,7,35,23,0.07,0.05,0.06,0.07,360,0.003846154,0,0,0,25.0825
5286,12/24/2017,9:01:38,25.13,25.13,24.63,25.5,7,7,35,23,0.07,0.06,0.06,0.06,360,-0.034615385,0,0,0,25.0975
5287,12/24/2017,9:02:09,25.13,25.13,24.63,25.56,6,7,35,23,0.06,0.05,0.06,0.06,360,-0.026923077,0,0,0,25.1125
5288,12/24/2017,9:02:39,25.13,25.13,24.63,25.44,7,7,35,23,0.06,0.05,0.06,0.06,360,-0.019230769,0,0,0,25.0825
5289,12/24/2017,9:03:10,25.13,25.13,24.69,25.44,7,7,36,24,0.07,0.05,0.06,0.07,360,-0.011538462,0,0,0,25.0975
5290,12/24/2017,9:03:41,25.13,25.13,24.63,25.5,7,7,36,24,0.07,0.04,0.05,0.05,355,-0.05,0,0,0,25.0975
5291,12/24/2017,9:04:11,25.13,25.13,24.69,25.44,7,7,36,24,0.07,0.05,0.06,0.07,360,-0.038461538,0,0,0,25.0975
5292,12/24/2017,9:04:42,25.13,25.13,24.69,25.44,7,7,35,23,0.06,0.05,0.06,0.06,360,-0.026923077,0,0,0,25.0975
5293,12/24/2017,9:05:13,25.13,25.13,24.63,25.44,7,7,36,23,0.09,0.07,0.07,0.06,360,-0.015384615,0,0,0,25.0825
5294,12/24/2017,9:05:43,25.13,25.13,24.69,25.44,7,7,36,24,0.06,0.05,0.06,0.07,360,-0.003846154,0,0,0,25.0975
5295,12/24/2017,9:06:14,25.19,25.13,24.69,25.44,7,7,36,24,0.07,0.05,0.06,0.06,360,0.007692308,0,0,0,25.1125
5296,12/24/2017,9:06:44,25.13,25.13,24.63,25.38,7,7,37,24,0.07,0.05,0.06,0.07,360,0.019230769,0,0,0,25.0675
5297,12/24/2017,9:07:15,25.13,25.13,24.69,25.38,7,7,36,24,0.08,0.08,0.13,0.06,355,-0.015384615,0,0,0,25.0825
5298,12/24/2017,9:07:46,25.19,25.13,24.69,25.38,7,7,37,24,0.06,0.06,0.05,0.06,355,-0.046153846,0,0,0,25.0975
5299,12/24/2017,9:08:16,25.13,25.19,24.69,25.44,7,7,37,24,0.07,0.05,0.06,0.06,360,-0.026923077,0,0,0,25.1125
5300,12/24/2017,9:08:47,25.13,25.13,24.69,25.44,7,7,36,24,0.06,0.05,0.07,0.07,360,-0.007692308,0,0,0,25.0975
5301,12/24/2017,9:09:18,25.13,25.13,24.69,25.44,7,7,36,24,0.08,0.05,0.06,0.07,360,0.011538462,0,0,0,25.0975
5302,12/24/2017,9:09:48,25.13,25.13,24.69,25.5,7,7,36,24,0.07,0.06,0.06,0.06,360,0.030769231,0,0,0,25.1125
5303,12/24/2017,9:10:19,25.13,25.13,24.69,25.44,7,7,37,24,0.06,0.04,0.06,0.07,360,-2.46E-17,0,0,0,25.0975
5304,12/24/2017,9:10:50,25.13,25.13,24.56,25.31,7,7,35,24,0.07,0.06,0.07,0.1,355,-0.080769231,0,0,0,25.0325
5305,12/25/2017,9:11:42,25,25,24.5,25.31,7,7,36,24,0.08,0.04,0.06,0.09,355,-0.111538462,0,0,0,24.9525
5306,12/25/2017,9:12:12,25,25.06,24.56,25.31,7,7,36,24,0.08,0.04,0.07,0.1,355,-0.138461538,0,0,0,24.9825
5307,12/25/2017,9:12:43,25,25,24.56,25.38,7,7,36,24,0.08,0.05,0.06,0.11,355,-0.161538462,0,0,0,24.985
5308,12/25/2017,9:13:13,25,25,24.56,25.31,7,7,36,24,0.08,0.05,0.06,0.1,355,-0.180769231,0,0,0,24.9675
5309,12/25/2017,9:13:44,25.06,25,24.5,25.31,7,7,36,24,0.08,0.05,0.06,0.1,355,-0.196153846,0,0,0,24.9675
5310,12/25/2017,9:14:15,25,25,24.56,25.31,7,7,36,24,0.07,0.05,0.06,0.1,355,-0.207692308,0,0,0,24.9675
5311,12/25/2017,9:14:45,25,25,24.56,25.31,7,7,35,24,0.09,0.05,0.06,0.1,355,-0.215384615,0,0,0,24.9675
5312,12/25/2017,9:15:16,25,25,24.56,25.31,7,7,36,24,0.07,0.04,0.07,0.1,355,-0.219230769,0,0,0,24.9675
5313,12/25/2017,9:15:47,25.06,25,24.56,25.31,7,7,36,24,0.08,0.05,0.06,0.1,355,-0.219230769,0,0,0,24.9825
5314,12/25/2017,9:16:17,25,25,24.56,25.31,7,7,36,24,0.08,0.05,0.06,0.1,355,-0.215384615,0,0,0,24.9675
5315,12/25/2017,9:16:48,25.06,25,24.56,25.31,7,7,35,24,0.08,0.05,0.07,0.09,355,-0.257692308,0,0,0,24.9825
5316,12/25/2017,9:17:19,25,25,24.56,25.31,7,7,36,24,0.08,0.05,0.06,0.09,355,-0.25,0,0,0,24.9675
5317,12/25/2017,9:17:49,25.06,25,24.56,25.31,7,7,36,24,0.08,0.05,0.05,0.1,355,-0.238461538,0,0,0,24.9825
5318,12/25/2017,9:18:20,25,25,24.56,25.25,7,7,36,24,0.08,0.05,0.07,0.1,355,-0.223076923,0,0,0,24.9525
5319,12/25/2017,9:18:50,25,25,24.56,25.31,7,7,36,24,0.07,0.05,0.07,0.1,355,-0.203846154,0,0,0,24.9675
5320,12/25/2017,9:19:21,25,25,24.56,25.38,7,7,36,24,0.07,0.05,0.07,0.1,355,-0.180769231,0,0,0,24.985
5321,12/25/2017,9:19:52,25,25,24.56,25.31,7,8,36,24,0.07,0.04,0.06,0.1,355,-0.153846154,0,0,0,24.9675
5322,12/25/2017,9:20:53,25,25.06,24.56,25.31,7,8,37,24,0.07,0.05,0.06,0.11,355,-0.173076923,1,0,0,24.9825
5323,12/25/2017,9:21:24,25,25,24.56,25.38,7,7,37,24,0.07,0.05,0.06,0.11,355,-0.192307692,0,0,0,24.985
5324,12/25/2017,9:21:54,25,25.06,24.56,25.38,7,7,36,24,0.07,0.05,0.05,0.1,355,-0.161538462,0,0,0,25
5325,12/25/2017,9:22:25,25,25.06,24.56,25.38,7,8,37,24,0.07,0.05,0.06,0.09,355,-0.126923077,0,0,0,25
5326,12/25/2017,9:22:56,25,25.06,24.56,25.38,7,8,37,24,0.08,0.05,0.06,0.1,355,-0.088461538,0,0,0,25
5327,12/25/2017,9:23:26,25.06,25.06,24.56,25.44,7,7,37,24,0.08,0.05,0.06,0.1,355,-0.046153846,0,0,0,25.03
5328,12/25/2017,9:23:57,25,25.06,24.56,25.44,7,8,37,24,0.08,0.05,0.06,0.1,355,0,0,0,0,25.015
5329,12/25/2017,9:24:27,25.06,25.06,24.56,25.44,7,8,37,24,0.08,0.04,0.06,0.09,355,0,0,0,0,25.03
5330,12/25/2017,9:24:58,25.06,25.06,24.56,25.44,7,7,37,24,0.07,0.05,0.06,0.1,355,0,0,0,0,25.03
5331,12/25/2017,9:25:59,25,25,24.63,25.44,7,8,37,24,0.07,0.04,0.05,0.1,355,0,0,0,0,25.0175
5332,12/25/2017,9:26:30,25.06,25,24.63,25.44,7,8,37,24,0.08,0.04,0.05,0.1,355,0,0,0,0,25.0325
5333,12/25/2017,9:27:01,25,25.06,24.56,25.44,7,8,37,25,0.08,0.05,0.06,0.1,355,0,0,0,0,25.015
5334,12/25/2017,9:27:31,25.06,25,24.56,25.44,7,8,37,24,0.08,0.04,0.06,0.1,355,0,0,0,0,25.015
5335,12/25/2017,9:28:02,25.06,25.06,24.63,25.44,7,8,37,24,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0475
5336,12/25/2017,9:28:33,25.06,25.06,24.56,25.44,7,8,37,24,0.08,0.05,0.06,0.11,355,0,0,0,0,25.03
5337,12/25/2017,9:29:03,25.06,25,24.56,25.38,7,8,37,24,0.07,0.05,0.06,0.1,355,0,0,0,0,25
5338,12/25/2017,9:29:34,25,25.06,24.56,25.38,7,8,37,24,0.08,0.05,0.05,0.1,355,0,0,0,0,25
5339,12/25/2017,9:30:04,25.06,25.06,24.56,25.44,7,8,37,24,0.07,0.05,0.05,0.09,355,0,0,0,0,25.03
5340,12/25/2017,9:30:35,25.06,25.06,24.56,25.38,7,8,38,25,0.07,0.04,0.06,0.1,355,0,0,0,0,25.015
5341,12/25/2017,9:31:06,25.06,25.06,24.56,25.38,7,8,38,25,0.08,0.05,0.07,0.1,355,0,0,0,0,25.015
5342,12/25/2017,9:31:36,25.06,25.06,24.56,25.38,7,8,38,25,0.07,0.04,0.06,0.11,355,0,0,0,0,25.015
5343,12/25/2017,9:32:07,25.06,25.06,24.56,25.38,7,8,38,25,0.07,0.05,0.07,0.09,355,0,0,0,0,25.015
5344,12/25/2017,9:32:38,25.06,25.06,24.56,25.44,7,8,39,25,0.07,0.05,0.06,0.09,355,0,0,0,0,25.03
5345,12/25/2017,9:33:08,25.06,25.06,24.56,25.5,7,8,39,26,0.07,0.05,0.05,0.1,355,0,0,0,0,25.045
5346,12/25/2017,9:33:39,25.06,25.06,24.63,25.44,7,8,39,26,0.07,0.04,0.06,0.1,355,0,0,0,0,25.0475
5347,12/25/2017,9:34:10,25.06,25.06,24.63,25.5,7,8,39,26,0.07,0.05,0.06,0.1,355,0,0,0,0,25.0625
5348,12/25/2017,9:34:40,25.06,25.06,24.63,25.44,7,8,39,26,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0475
5349,12/25/2017,9:35:11,25.06,25.06,24.63,25.5,8,8,40,26,0.07,0.05,0.06,0.1,355,0,0,0,0,25.0625
5350,12/25/2017,9:35:41,25.06,25.06,24.56,25.5,8,8,40,27,0.07,0.05,0.06,0.11,355,0,0,0,0,25.045
5351,12/25/2017,9:36:12,25.06,25.06,24.63,25.44,8,8,40,27,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0475
5352,12/25/2017,9:36:43,25.06,25.06,24.56,25.44,8,8,39,26,0.07,0.05,0.06,0.1,355,0,0,0,0,25.03
5353,12/25/2017,9:37:13,25.06,25.06,24.56,25.44,7,8,38,25,0.08,0.04,0.07,0.09,355,0,0,0,0,25.03
5354,12/25/2017,9:37:44,25.06,25.06,24.56,25.5,7,8,38,25,0.07,0.05,0.06,0.09,355,0,0,0,0,25.045
5355,12/25/2017,9:38:15,25.06,25.06,24.63,25.44,7,8,38,25,0.08,0.05,0.06,0.09,355,0,0,0,0,25.0475
5356,12/25/2017,9:38:45,25.06,25.06,24.63,25.44,7,8,39,26,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0475
5357,12/25/2017,9:39:16,25.06,25.06,24.63,25.44,8,8,39,26,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0475
5358,12/25/2017,9:39:46,25.06,25.06,24.63,25.38,8,8,40,27,0.08,0.04,0.06,0.09,355,0,0,0,0,25.0325
5359,12/25/2017,9:40:17,25.06,25.06,24.63,25.31,8,8,40,27,0.07,0.04,0.05,0.1,355,0,0,0,0,25.015
5360,12/25/2017,9:40:48,25.06,25.06,24.63,25.38,8,8,40,27,0.08,0.04,0.05,0.1,355,0,0,0,0,25.0325
5361,12/25/2017,9:41:18,25.06,25.06,24.63,25.38,8,8,40,27,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0325
5362,12/25/2017,9:41:49,25,25.06,24.63,25.44,8,9,40,27,0.07,0.05,0.06,0.1,355,0,0,0,0,25.0325
5363,12/25/2017,9:42:20,25,25.06,24.63,25.44,8,9,40,27,0.08,0.04,0.06,0.11,355,0,0,0,0,25.0325
5364,12/25/2017,9:42:50,25,25.06,24.69,25.5,8,9,40,28,0.08,0.05,0.06,0.09,355,0,0,0,0,25.0625
5365,12/25/2017,9:43:21,25,25.06,24.63,25.5,8,9,41,28,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0475
5366,12/25/2017,9:43:52,25.06,25.06,24.63,25.44,8,9,41,28,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0475
5367,12/25/2017,9:44:22,25,25.06,24.63,25.44,8,9,41,28,0.08,0.05,0.06,0.09,355,0,0,0,0,25.0325
5368,12/25/2017,9:44:53,25,25.06,24.63,25.44,8,9,41,28,0.07,0.06,0.06,0.09,355,0,0,0,0,25.0325
5369,12/25/2017,9:45:54,25,25.06,24.63,25.5,8,9,42,29,0.07,0.04,0.06,0.1,355,0,0,0,0,25.0475
5370,12/25/2017,9:46:25,25,25.06,24.69,25.5,8,9,42,29,0.07,0.05,0.06,0.1,355,0,0,0,0,25.0625
5371,12/25/2017,9:46:55,25.06,25.06,24.63,25.5,8,9,42,29,0.08,0.05,0.06,0.09,355,0,0,0,0,25.0625
5372,12/25/2017,9:47:26,25,25.06,24.69,25.5,8,9,42,29,0.08,0.05,0.07,0.1,355,0,0,0,0,25.0625
5373,12/25/2017,9:47:57,25.06,25.06,24.69,25.44,8,9,42,29,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0625
5374,12/25/2017,9:48:27,25,25.06,24.63,25.44,8,9,42,29,0.07,0.05,0.05,0.1,355,0,0,0,0,25.0325
5375,12/25/2017,9:48:58,25,25.06,24.63,25.44,9,9,43,29,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0325
5376,12/25/2017,9:49:29,25,25.06,24.63,25.5,9,9,43,29,0.08,0.05,0.06,0.09,355,0,0,0,0,25.0475
5377,12/25/2017,9:49:59,25,25.06,24.69,25.5,9,9,42,29,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0625
5378,12/25/2017,9:50:30,25.06,25,24.63,25.56,8,9,42,29,0.08,0.05,0.05,0.1,355,0,0,0,0,25.0625
5379,12/25/2017,9:51:00,25,25.06,24.63,25.5,8,9,41,28,0.08,0.04,0.06,0.1,355,0,0,0,0,25.0475
5380,12/25/2017,9:51:31,25,25.06,24.63,25.56,8,9,40,27,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0625
5381,12/25/2017,9:52:02,25,25.06,24.63,25.56,8,9,40,27,0.07,0.04,0.06,0.09,355,0,0,0,0,25.0625
5382,12/25/2017,9:52:32,25,25.06,24.63,25.56,8,9,40,27,0.08,0.04,0.06,0.1,355,0,0,0,0,25.0625
5383,12/25/2017,9:53:03,25.06,25.06,24.69,25.56,8,9,40,27,0.07,0.05,0.06,0.09,355,0,0,0,0,25.0925
5384,12/25/2017,9:53:34,25.06,25.06,24.63,25.63,8,9,40,27,0.07,0.05,0.06,0.09,355,0,0,0,0,25.095
5385,12/25/2017,9:54:04,25.06,25.06,24.69,25.56,8,9,41,28,0.08,0.05,0.07,0.1,355,0,0,0,0,25.0925
5386,12/25/2017,9:54:35,25,25.06,24.63,25.56,8,9,41,28,0.08,0.05,0.06,0.11,355,0,0,0,0,25.0625
5387,12/25/2017,9:55:06,25.06,25.06,24.63,25.5,8,9,42,29,0.07,0.04,0.06,0.1,355,0,0,0,0,25.0625
5388,12/25/2017,9:55:36,25.06,25.06,24.63,25.56,9,10,44,29,0.07,0.04,0.06,0.1,355,0,0,0,0,25.0775
5389,12/25/2017,9:56:07,25,25.06,24.63,25.5,9,10,45,30,0.07,0.05,0.06,0.09,355,0,0,0,0,25.0475
5390,12/25/2017,9:56:37,25.06,25.06,24.63,25.5,9,10,45,30,0.07,0.04,0.06,0.09,355,0,0,0,0,25.0625
5391,12/25/2017,9:57:08,25.06,25.06,24.63,25.5,9,10,45,30,0.08,0.05,0.06,0.09,355,0,0,0,0,25.0625
5392,12/25/2017,9:57:39,25.06,25.06,24.63,25.56,9,10,45,30,0.07,0.05,0.06,0.1,355,0,0,0,0,25.0775
5393,12/25/2017,9:58:09,25.06,25.06,24.63,25.56,9,10,45,31,0.07,0.04,0.05,0.09,355,0,0,0,0,25.0775
5394,12/25/2017,9:58:40,25.06,25.06,24.63,25.56,9,10,45,31,0.07,0.05,0.06,0.09,355,0,0,0,0,25.0775
5395,12/25/2017,9:59:11,25.06,25.06,24.63,25.56,9,10,45,30,0.07,0.05,0.06,0.09,355,0,0,0,0,25.0775
5396,12/25/2017,9:59:41,25.06,25.06,24.63,25.56,9,10,44,29,0.08,0.04,0.06,0.09,355,0,0,0,0,25.0775
5397,12/25/2017,10:00:12,25.06,25.06,24.69,25.56,9,10,45,30,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0925
5398,12/25/2017,10:00:43,25.06,25.06,24.63,25.5,10,10,46,31,0.08,0.04,0.06,0.09,355,0,0,0,0,25.0625
5399,12/25/2017,10:01:13,25.06,25.06,24.63,25.56,10,10,46,31,0.07,0.05,0.06,0.11,355,0,0,0,0,25.0775
5400,12/25/2017,10:01:44,25,25.06,24.69,25.5,9,10,45,31,0.08,0.04,0.06,0.1,355,0,0,0,0,25.0625
5401,12/25/2017,10:02:14,25.06,25.06,24.63,25.56,9,10,45,30,0.08,0.04,0.07,0.09,355,0,0,0,0,25.0775
5402,12/25/2017,10:02:45,25.06,25.06,24.69,25.56,9,10,45,30,0.08,0.04,0.06,0.1,355,0,0,0,0,25.0925
5403,12/25/2017,10:03:16,25.06,25.06,24.69,25.56,9,10,44,29,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0925
5404,12/25/2017,10:03:46,25.06,25.06,24.69,25.56,9,10,44,30,0.08,0.05,0.05,0.1,355,0,0,0,0,25.0925
5405,12/25/2017,10:04:17,25.06,25.06,24.69,25.63,9,10,44,29,0.07,0.04,0.06,0.1,355,0,0,0,0,25.11
5406,12/25/2017,10:04:48,25.06,25.06,24.69,25.56,9,10,44,29,0.08,0.05,0.07,0.1,355,0,0,0,0,25.0925
5407,12/25/2017,10:05:18,25.06,25.06,24.69,25.69,9,10,44,29,0.08,0.05,0.07,0.1,355,0,0,0,0,25.125
5408,12/25/2017,10:05:49,25.06,25.06,24.69,25.69,9,10,44,29,0.08,0.05,0.07,0.11,355,0,0,0,0,25.125
5409,12/25/2017,10:06:20,25.06,25.06,24.69,25.69,9,10,45,30,0.07,0.05,0.06,0.1,355,0,0,0,0,25.125
5410,12/25/2017,10:06:50,25.06,25.06,24.69,25.69,9,10,45,30,0.08,0.05,0.07,0.09,355,0,0,0,0,25.125
5411,12/25/2017,10:07:21,25.06,25.06,24.69,25.63,9,10,44,30,0.07,0.05,0.06,0.09,355,0,0,0,0,25.11
5412,12/25/2017,10:07:51,25.06,25.06,24.69,25.63,9,10,45,30,0.07,0.05,0.06,0.09,355,0,0,0,0,25.11
5413,12/25/2017,10:08:22,25.06,25.06,24.69,25.63,9,10,45,31,0.08,0.05,0.06,0.09,355,0,0,0,0,25.11
5414,12/25/2017,10:08:53,25.06,25.06,24.69,25.69,10,10,45,31,0.08,0.05,0.07,0.1,355,0,0,0,0,25.125
5415,12/25/2017,10:09:23,25.06,25.06,24.69,25.69,10,10,45,31,0.07,0.06,0.06,0.1,355,0,0,0,0,25.125
5416,12/25/2017,10:09:54,25.06,25.06,24.69,25.63,10,10,45,30,0.07,0.05,0.06,0.1,355,0,0,0,0,25.11
5417,12/25/2017,10:10:25,25.06,25.06,24.69,25.56,9,10,44,30,0.07,0.05,0.06,0.1,355,0,0,0,0,25.0925
5418,12/25/2017,10:10:55,25.06,25.06,24.63,25.56,9,10,43,30,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0775
5419,12/25/2017,10:11:26,25.06,25.13,24.69,25.63,9,10,43,29,0.08,0.04,0.06,0.1,355,0,0,0,0,25.1275
5420,12/25/2017,10:11:56,25.06,25.13,24.69,25.63,9,10,43,29,0.07,0.06,0.08,0.1,355,0,0,0,0,25.1275
5421,12/25/2017,10:12:27,25.06,25.06,24.69,25.56,9,10,43,29,0.08,0.05,0.06,0.1,355,0,0,0,0,25.0925
5422,12/25/2017,10:12:58,25.06,25.06,24.69,25.69,9,10,45,31,0.08,0.06,0.06,0.09,355,0,0,0,0,25.125
5423,12/25/2017,10:13:28,25.06,25.13,24.69,25.69,10,10,47,31,0.08,0.05,0.07,0.09,355,0,0,0,0,25.1425
5424,12/25/2017,10:13:59,25.06,25.06,24.69,25.69,10,10,48,33,0.08,0.04,0.06,0.1,355,0,0,0,0,25.125
5425,12/25/2017,10:14:30,25.06,25.06,24.69,25.75,10,11,48,33,0.08,0.05,0.06,0.1,355,0,0,0,0,25.14
5426,12/25/2017,10:15:00,25.06,25.06,24.69,25.75,10,11,48,33,0.08,0.05,0.07,0.1,355,0,0,0,0,25.14
5427,12/25/2017,10:15:31,25.06,25.06,24.69,25.69,10,10,46,33,0.08,0.05,0.06,0.1,355,0,0,0,0,25.125
5428,12/25/2017,10:16:02,25.06,25.13,24.69,25.69,10,10,47,33,0.08,0.04,0.06,0.09,355,0,0,0,0,25.1425
5429,12/25/2017,10:16:32,25.06,25.06,24.69,25.69,10,10,48,33,0.08,0.04,0.07,0.09,355,0,0,0,0,25.125
5430,12/25/2017,10:17:03,25.06,25.06,24.69,25.63,10,10,47,33,0.08,0.05,0.06,0.09,355,0,0,0,0,25.11
5431,12/25/2017,10:17:33,25.06,25.13,24.75,25.75,10,10,46,32,0.08,0.05,0.06,0.1,355,0,0,0,0,25.1725
5432,12/25/2017,10:18:04,25.06,25.13,24.69,25.69,10,10,45,32,0.08,0.05,0.06,0.11,355,0,0,0,0,25.1425
5433,12/25/2017,10:18:35,25.13,25.06,24.69,25.69,10,10,45,30,0.09,0.05,0.06,0.1,355,0,0,0,0,25.1425
5434,12/25/2017,10:19:05,25.13,25.13,24.69,25.75,10,10,46,31,0.08,0.05,0.07,0.09,355,0,0,0,0,25.175
5435,12/25/2017,10:19:36,25.13,25.13,24.69,25.69,10,10,47,32,0.08,0.05,0.06,0.11,355,0,0,0,0,25.16
5436,12/25/2017,10:20:07,25.13,25.13,24.69,25.69,10,10,48,33,0.07,0.04,0.06,0.1,355,0,0,0,0,25.16
5437,12/25/2017,10:20:37,25.13,25.13,24.69,25.69,10,11,49,33,0.07,0.05,0.06,0.1,355,0,0,0,0,25.16
5438,12/25/2017,10:21:08,25.06,25.13,24.69,25.69,10,11,49,34,0.07,0.05,0.06,0.1,355,0,0,0,0,25.1425
5439,12/25/2017,10:21:39,25.13,25.13,24.69,25.63,10,11,49,34,0.08,0.05,0.07,0.09,355,0,0,0,0,25.145
5440,12/25/2017,10:22:09,25.06,25.13,24.69,25.69,10,11,49,34,0.07,0.05,0.07,0.1,355,0,0,0,0,25.1425
5441,12/25/2017,10:22:40,25.06,25.06,24.69,25.69,10,11,48,34,0.08,0.05,0.05,0.1,355,0,0,0,0,25.125
5442,12/25/2017,10:23:10,25.13,25.06,24.69,25.63,10,11,48,33,0.07,0.04,0.06,0.1,355,0,0,0,0,25.1275
5443,12/25/2017,10:23:41,25.06,25.13,24.75,25.63,10,11,49,34,0.07,0.05,0.06,0.1,355,0,0,0,0,25.1425
5444,12/25/2017,10:24:12,25.06,25.13,24.75,25.69,10,11,49,34,0.08,0.05,0.06,0.11,355,0,0,0,0,25.1575
5445,12/25/2017,10:24:42,25.13,25.13,24.69,25.69,10,11,48,34,0.07,0.05,0.05,0.1,355,0,0,0,0,25.16
5446,12/25/2017,10:25:13,25.13,25.06,24.69,25.69,10,11,47,33,0.08,0.05,0.06,0.1,355,0,0,0,0,25.1425
5447,12/25/2017,10:25:44,25.06,25.13,24.75,25.63,10,11,47,33,0.08,0.05,0.07,0.1,355,0,0,0,0,25.1425
5448,12/25/2017,10:26:14,25.13,25.13,24.69,25.63,10,10,47,33,0.08,0.05,0.06,0.11,355,0,0,0,0,25.145
